ytid,start,end,labels,cifar_class,cifar_label
G7vXKtePlGM,10.0,20.0,"/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
G9yiadmayg8,60.0,70.0,"/m/068hy,/m/07sx8x_,/m/0bt9lr,/m/0jbk",dog,5
GHDi-lffJvo,0.0,10.0,"/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk",dog,5
GTkKAZSc9gY,40.0,50.0,"/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
GZUC9TF1kik,70.0,80.0,"/m/05tny_,/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk",dog,5
GamZltmhYuc,60.0,70.0,"/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
GgMt9e2SsX4,28.0,38.0,"/m/068hy,/m/07qz6j3,/m/09x0r,/m/0jbk",dog,5
Gi2q0XWyAs4,40.0,50.0,"/m/068hy,/m/07r_k2n,/m/0bt9lr,/m/0jbk,/t/dd00129,/t/dd00136",dog,5
Glc6Ekc67OE,30.0,40.0,"/m/05tny_,/m/068hy,/m/07qf0zm,/m/07rc7d9,/m/0bt9lr,/m/0ghcn6,/m/0jbk",dog,5
HJFlxLJSX8E,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/0jbk",dog,5
HWmb1XGLlGw,20.0,30.0,"/m/02yds9,/m/068hy,/m/0jbk",dog,5
HhLTkiuXDwQ,360.0,370.0,"/m/015p6,/m/068hy,/m/07q6cd_",dog,5
Hhs4ibVBwNI,10.0,20.0,"/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk",dog,5
HpWM0fc809Q,370.0,380.0,"/m/05tny_,/m/068hy,/m/07r_k2n,/m/09x0r,/m/0ghcn6,/m/0ytgt,/t/dd00125",dog,5
IMDBu-_mRks,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/09x0r",dog,5
IOzFIWgL_IQ,60.0,70.0,"/m/01yrx,/m/068hy,/m/07qz6j3,/m/07r81j2,/m/09x0r,/m/0jbk,/t/dd00125",dog,5
IUSY8J_qsQA,310.0,320.0,"/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk",dog,5
ImFz__A3jlA,20.0,30.0,"/m/03fwl,/m/068hy,/m/0jbk",dog,5
JBT7vOfzx6M,10.0,20.0,"/m/068hy,/m/07s04w4,/m/09x0r,/m/0bt9lr,/m/0jbk",dog,5
JC1-_DfixCY,30.0,40.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk",dog,5
JO_G1plPrao,40.0,50.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00125,/t/dd00136",dog,5
JqRCZKXNXwY,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/0jbk",dog,5
JusleurtLGs,10.0,20.0,"/m/01z5f,/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/0bt9lr,/m/0jbk",dog,5
KJr8C2mY8u4,10.0,20.0,"/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk",dog,5
KVyTY6NAXL8,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk",dog,5
KW7e8Ez9yfA,100.0,110.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
Ki7Xvd2_hxY,30.0,40.0,"/m/05tny_,/m/068hy,/m/07r660_,/m/09x0r,/m/0bt9lr,/m/0jbk",dog,5
KrtiLKd4VCI,100.0,110.0,"/m/01z5f,/m/05tny_,/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0ghcn6,/m/0jbk",dog,5
KsT1OSUHFUY,30.0,40.0,"/m/01z5f,/m/05tny_,/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk",dog,5
L6dzsJXYPGI,220.0,230.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/09x0r,/m/0jbk",dog,5
LCB8rW5cvWk,30.0,40.0,"/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk",dog,5
LK0tfDah6Fo,70.0,80.0,"/m/068hy,/m/07r_k2n,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
LkOtCqBr7hA,10.0,20.0,"/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0ghcn6",dog,5
Lw4KyXqLTP8,10.0,20.0,"/m/02p3nc,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
M8L7MYwiba0,70.0,80.0,"/m/01yrx,/m/068hy,/m/0jbk,/m/0lyf6",dog,5
-O842QWtymw,0.0,6.0,"/m/07st88b,/m/09ld4",frog,6
09TC9Yj7SHM,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
20eBcFsFL0w,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
20zrQVQtQ2Q,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
2KgX6IvEVrc,410.0,420.0,"/m/07st88b,/m/09ld4",frog,6
360wgsaWldo,20.0,30.0,"/m/07st88b,/m/09ld4",frog,6
48KiYZoPbYA,0.0,6.0,"/m/07st88b,/m/09ld4",frog,6
5S-RAgudnww,7.0,17.0,"/m/07st88b,/m/09ld4",frog,6
7GvM1ZhcbdY,10.0,20.0,"/m/07st88b,/m/09ld4",frog,6
7WOBEB_l6I8,0.0,5.0,"/m/07st88b,/m/09ld4",frog,6
8HQE8pC-OjU,9.0,19.0,"/m/07st88b,/m/09ld4",frog,6
8Ij3MzfyBxY,1.0,11.0,"/m/07st88b,/m/09ld4",frog,6
93X6stMF9xU,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
9npXuzkn0iE,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
A4YYd14IWsk,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
BCVE9BA7wyw,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
BJIjBi5qwDQ,190.0,200.0,"/m/07st88b,/m/09ld4",frog,6
C1Ua4UFsmzE,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
FYTW9jea5XQ,0.0,6.0,"/m/07st88b,/m/09ld4",frog,6
GSXPxuQ6CXw,0.0,10.0,"/m/07st88b,/m/09ld4",frog,6
GeMDMN3l6xo,3.0,13.0,"/m/07st88b,/m/09ld4",frog,6
Iz2DIRooIqo,21.0,31.0,"/m/07st88b,/m/09ld4",frog,6
LFfuzNB0MOg,0.0,8.0,"/m/07st88b,/m/09ld4",frog,6
Lme-TnoW9PY,90.0,100.0,"/m/07st88b,/m/09ld4",frog,6
Meshocn2mZQ,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
OfKaMfuJraQ,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
OnOO5FR22BI,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
PuM-zRqfQm4,28.0,38.0,"/m/07st88b,/m/09ld4",frog,6
QI4pakkqUZ4,70.0,80.0,"/m/07st88b,/m/09ld4",frog,6
QfkpNf93T-Y,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
RHYFS7Fvy34,29.0,39.0,"/m/07st88b,/m/09ld4",frog,6
ThNxBNCE-As,40.0,50.0,"/m/07st88b,/m/09ld4",frog,6
TiZXWRhsMX8,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
UuLquKxmqIg,510.0,520.0,"/m/07st88b,/m/09ld4",frog,6
V-DJ66llJgM,40.0,50.0,"/m/07st88b,/m/09ld4",frog,6
VlDhKq73jIU,0.0,7.0,"/m/07r_80w,/m/09d5_,/m/09ld4",frog,6
W3wUmtCnC4k,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
WFddq_Zec3M,40.0,50.0,"/m/07st88b,/m/09ld4",frog,6
XKFk3hHAOf4,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
Y-gkPWlrVYw,0.0,6.0,"/m/07st88b,/m/09ld4",frog,6
YkL2X7wkTm8,10.0,20.0,"/m/07st88b,/m/09ld4",frog,6
YuhWWfpv3DM,0.0,7.0,"/m/07st88b,/m/09ld4",frog,6
alMl2-3KfV8,0.0,10.0,"/m/03vt0,/m/07st88b,/m/09f96,/m/09ld4,/m/0h2mp",frog,6
d1x6-AkotF8,1.0,11.0,"/m/07st88b,/m/09ld4",frog,6
e0ILAZZKAO8,6.0,16.0,"/m/07st88b,/m/09ld4",frog,6
feaWVXoRz34,21.0,31.0,"/m/07st88b,/m/09ld4",frog,6
gbLRKnqxToE,20.0,30.0,"/m/07st88b,/m/09ld4",frog,6
gjuJGlGDrtw,80.0,90.0,"/m/03vt0,/m/09f96,/m/09ld4,/m/0h2mp",frog,6
gn8d-uO2Lwc,440.0,450.0,"/m/07st88b,/m/09ld4",frog,6
hzLRtkOxpyw,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
kg0bFnLy9wY,0.0,10.0,"/m/07st88b,/m/09ld4",frog,6
kvrCz1fDugM,7.0,17.0,"/m/07st88b,/m/09ld4",frog,6
pyBhc-ygmuw,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
r0Sy4gFuayM,11.0,21.0,"/m/07st88b,/m/09ld4",frog,6
r5xe8ttPUXY,0.0,10.0,"/m/07st88b,/m/09ld4",frog,6
rklUVQ2rMnE,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
sdpIhk0GV9s,0.0,6.0,"/m/07st88b,/m/09ld4",frog,6
uQftxHA7JeI,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
wBlAiJg6ye8,10.0,20.0,"/m/07st88b,/m/09ld4",frog,6
yp3C4sIjYi0,290.0,300.0,"/m/07st88b,/m/09ld4",frog,6
yqDqtGj-_Tg,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
yyX02iD8ov4,40.0,50.0,"/m/07st88b,/m/09ld4",frog,6
-JzMCtGCh4o,0.0,5.0,"/m/07st88b,/m/09ld4",frog,6
-na-0NBG5Ow,1.0,11.0,"/m/07st88b,/m/09ld4",frog,6
0N3-lCzOQPI,0.0,7.0,"/m/07st88b,/m/09ld4",frog,6
0onKcFY1Tu0,2.0,12.0,"/m/07st88b,/m/09ld4",frog,6
1bIH_Qh_clk,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
1l_ZPzVPQbQ,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
2_Mo7CR_iUM,300.0,310.0,"/m/07r_80w,/m/07st88b,/m/09d5_,/m/09ld4",frog,6
3ANlPU9YFmw,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
8HbSCdmDTbk,0.0,8.0,"/m/07st88b,/m/09ld4",frog,6
9NYsJxa4wjA,40.0,50.0,"/m/03vt0,/m/07st88b,/m/09f96,/m/09ld4,/m/0h2mp",frog,6
C1wvmtqaQmc,210.0,220.0,"/m/07st88b,/m/09ld4",frog,6
CFBgUNsgvqE,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
E0AacWfbeRE,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
ErOQx6MhANI,30.0,40.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07st88b,/m/09ld4",frog,6
FEONPM3mckU,90.0,100.0,"/m/07st88b,/m/09ld4",frog,6
FGPx2E089VU,19.0,29.0,"/m/07st88b,/m/09ld4",frog,6
FqZR5xJFOtI,120.0,130.0,"/m/07st88b,/m/09ld4",frog,6
GI1YUTNZxMM,21.0,31.0,"/m/07st88b,/m/09ld4",frog,6
GuM4UlN_LlI,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
H6XSxmkHNxA,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
I5W0Nnn1zFk,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
IgVdF1Igzis,110.0,120.0,"/m/07st88b,/m/09ld4",frog,6
KcjSOd4R7VY,21.0,31.0,"/m/07st88b,/m/09ld4",frog,6
KkHg_LpdPF4,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
LDz3wd663kg,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
LI-UBG1Z77o,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
LpswiH_Vkes,21.0,31.0,"/m/07st88b,/m/09ld4",frog,6
MW9rpgetBP0,0.0,10.0,"/m/07st88b,/m/09ld4",frog,6
NcIt4xNctkA,50.0,60.0,"/m/07st88b,/m/09ld4",frog,6
On2aeIUKoNY,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
QR0yjU4K2GM,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
RP5mput8V9A,0.0,10.0,"/m/07st88b,/m/09ld4",frog,6
VkYB3Fw4bLw,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
WkavReH4LE0,20.0,30.0,"/m/07st88b,/m/09ld4",frog,6
YuvRe690m2I,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
YuyNjGeVUEc,0.0,7.0,"/m/07st88b,/m/09ld4",frog,6
ZX9uODHi0zg,20.0,30.0,"/m/07s02z0,/m/09ld4,/m/0jbk",frog,6
ZzK728trMw8,21.0,31.0,"/m/07st88b,/m/09ld4",frog,6
_PZZCdKz9lU,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
a4z3zx-FtZU,0.0,10.0,"/m/03vt0,/m/07st88b,/m/09ld4,/m/09xqv",frog,6
aKncHNorvhQ,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
dVYjJc2KdnY,90.0,100.0,"/m/07st88b,/m/09ld4",frog,6
dZEigzNRtB0,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
eW1_7NRmh6I,150.0,160.0,"/m/07st88b,/m/09ld4",frog,6
gqf4xmzoQ4w,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
iX71wBMIn5k,380.0,390.0,"/m/07st88b,/m/09ld4",frog,6
nEdhQklTxd0,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
oWYHKdf6N0E,10.0,20.0,"/m/03vt0,/m/07st88b,/m/09f96,/m/09ld4,/m/0h2mp",frog,6
onFOsXThkQY,10.0,20.0,"/m/07st88b,/m/09ld4",frog,6
pwKHEMzqG00,20.0,30.0,"/m/07st88b,/m/09ld4",frog,6
q0rPv84gJ0g,230.0,240.0,"/m/07st88b,/m/09ld4",frog,6
q6meFp5fTd8,30.0,40.0,"/m/03vt0,/m/07st88b,/m/09f96,/m/09ld4,/m/0h2mp",frog,6
q8Gkn9hvejY,0.0,8.0,"/m/07st88b,/m/09ld4",frog,6
rctt0dhCHxs,16.0,26.0,"/m/07st88b,/m/09ld4",frog,6
stlfZvmpH7E,250.0,260.0,"/m/07st88b,/m/09ld4",frog,6
tqDYOAy5K7s,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
twOKVLUzZLQ,0.0,2.0,"/m/07st88b,/m/09ld4",frog,6
vf1rDLasdZM,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
wh7-5G4cBEo,30.0,40.0,"/m/07st88b,/m/09ld4",frog,6
xkUQshzp-3I,10.0,20.0,"/m/07st88b,/m/09ld4",frog,6
zVKwj9CMcDE,0.0,7.0,"/m/07st88b,/m/09ld4",frog,6
-3IYpJfLVJk,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/0jbk",horse,7
11p3k7duyKc,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
1EqtrXZjiJY,7.0,17.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
1GSgIoyfFco,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
1jyBARHxmlc,160.0,170.0,"/m/03k3r,/m/04rlf,/m/09x0r,/m/0jbk,/t/dd00129",horse,7
1tt5hIKEBYo,21.0,31.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r",horse,7
1xTvYIgPwm4,26.0,36.0,"/m/03k3r,/m/07q5rw0,/m/0jbk",horse,7
2KK9MldzvzE,20.0,30.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/0jbk",horse,7
2j8hxco6pBk,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
2kXGRUblg3w,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
3fhxjF8FU9E,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r",horse,7
3s5FHwyhF-w,70.0,80.0,"/m/03k3r,/m/09x0r,/m/0ch8v,/m/0jbk,/t/dd00129",horse,7
4D7TmlsP0Bk,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r",horse,7
4HSkwF586ro,6.0,16.0,"/m/03k3r,/m/07rv9rh,/m/0jbk",horse,7
5jmeNAZrt8Y,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
6b6KOxd2jck,13.0,23.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
7W08vmriHkA,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/09x0r",horse,7
7hDS0w1VZQ8,21.0,31.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
7wfM1zUa_zo,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
8d3WbkLC7Gw,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
8iHywI5rtQQ,10.0,20.0,"/m/03k3r,/m/07rv9rh",horse,7
AATdlGzJZNw,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
Arx-VzOR4O8,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
B1lSqZqY-Y0,13.0,23.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
BhmoxAi9l84,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
BmFBcMxFy7Q,110.0,120.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
BzXMUYd-v9k,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/0jbk",horse,7
CJ0GlFahVck,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
Cbs3oYxw2u0,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
CnLzWqG3tEk,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/0jbk",horse,7
CuXKDSAsJHU,300.0,310.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
D0-wedP8APM,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/0jbk",horse,7
DCBOS2UWKAA,30.0,40.0,"/m/03k3r,/m/09x0r",horse,7
DfY5fVQANTQ,11.0,21.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
DjkResItPAc,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
EAcXF1obMmw,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
EIo9yMo1bzc,18.0,28.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
FVEjFz-YnYM,450.0,460.0,"/m/03k3r,/m/0jbk",horse,7
FXLcbrD6nsQ,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
Fdmeo7qIDI0,490.0,500.0,"/m/03k3r,/m/0ch8v,/m/0jbk,/t/dd00129",horse,7
GkxCa1dQJlA,7.0,17.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
HUeSV17soxs,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
HjFNMdHxqoA,9.0,19.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
IEHu2blVblA,40.0,50.0,"/m/03k3r,/m/05x_td,/m/07yv9,/m/09x0r,/t/dd00129",horse,7
IKqjoWAn5eU,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
Ib6wI_Mag9M,30.0,40.0,"/m/03k3r,/m/07rv9rh",horse,7
IryY3fdvclw,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh",horse,7
JUi_gGZY2m0,13.0,23.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/0jbk",horse,7
K2QdrvWGj1g,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/0jbk",horse,7
KLtjVuXOBQk,52.0,62.0,"/m/03k3r,/m/04rlf,/m/09x0r,/m/0bt9lr,/m/0jbk",horse,7
KzhxH7ZecYg,20.0,30.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
LEVQWN3Q32Y,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
LVvdskpFo28,0.0,4.0,"/m/03k3r,/m/04rlf,/m/07q5rw0",horse,7
M63Sf4hNWAs,7.0,17.0,"/m/03k3r,/m/07q5rw0,/m/0jbk",horse,7
MCNQ-ELFo54,13.0,23.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
MSJG8sRhaK0,30.0,40.0,"/m/03k3r,/m/09x0r,/m/0jbk",horse,7
Mhcdp8KcA28,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
MnbMgu6hsXg,21.0,31.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/0jbk",horse,7
N5eXSvgHHu8,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
N_7OptC5h2U,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
NhgdXiorn1c,10.0,20.0,"/m/03k3r,/m/07q5rw0",horse,7
Njo2AtZc86M,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07rv9rh,/m/0jbk",horse,7
NzfN80plHUc,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r",horse,7
O7SINEL58Ms,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
ODndrvRhbYQ,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r",horse,7
OcsAOCUCvFY,40.0,50.0,"/m/03k3r,/m/0ch8v,/m/0jbk",horse,7
RoYij4guSkE,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
SmylrxjLU70,0.0,10.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
W9wh3kyMKJU,10.0,20.0,"/m/03k3r,/m/04rlf,/m/09x0r,/m/0jbk",horse,7
X4IlOyuiXfM,490.0,500.0,"/m/03k3r,/m/09x0r,/m/0ch8v,/m/0jbk",horse,7
YuzaUpylBiI,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
ZECf-tMu4-w,130.0,140.0,"/m/03k3r,/m/04rlf,/m/09x0r,/m/0jbk,/t/dd00129",horse,7
d6My4xJwPgQ,20.0,30.0,"/m/03k3r,/m/04rlf,/m/09x0r,/m/0jbk",horse,7
fdt3_-KXOhE,330.0,340.0,"/m/03k3r,/m/09x0r,/m/0jbk,/t/dd00129",horse,7
hHQZepALpHQ,60.0,70.0,"/m/03k3r,/m/04rlf,/m/09x0r,/m/0jbk,/t/dd00129",horse,7
qxMTR2wU9F0,170.0,180.0,"/m/03k3r,/m/0ch8v,/m/0jbk",horse,7
zkDC_-zqqKY,230.0,240.0,"/m/03k3r,/m/04rlf,/m/0jbk,/t/dd00129",horse,7
-0jeONf82dE,21.0,31.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
-gz_moHFwl4,16.0,26.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
0vSmiq7CrCk,16.0,26.0,"/m/03k3r,/m/07q5rw0,/m/0jbk",horse,7
126AbihZt28,9.0,19.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
14jcqHjMXcI,0.0,8.0,"/m/03k3r,/m/07rv9rh,/m/0jbk",horse,7
248HyeJgqyI,21.0,31.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
2BNSDDwGxM8,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
2XK3vXa-wgw,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07rv9rh,/m/0jbk",horse,7
2b0eM8lWGCQ,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/0jbk",horse,7
2pikqXJeOAg,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/0jbk",horse,7
3GbIhQLCH9I,16.0,26.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
3f5atenstgc,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07rv9rh,/m/0jbk",horse,7
4N_Bj_RK8Cw,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
4UnUrylORBM,19.0,29.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
5mHtxFuikDs,0.0,7.0,"/m/03k3r,/m/06h7j,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
6zKhO6NCchE,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/0jbk",horse,7
7PxNzIkuptI,330.0,340.0,"/m/03k3r,/m/07q5rw0",horse,7
7nCe_iDT0NA,0.0,10.0,"/m/03k3r,/m/07q5rw0,/m/0jbk",horse,7
828eRs9Gb7A,30.0,40.0,"/m/03k3r,/m/09x0r",horse,7
8TVOesBBLPg,23.0,33.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
8YSDo1wTo3M,28.0,38.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
8_2zsOKcxK0,23.0,33.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
8mhecLr6Veo,27.0,37.0,"/m/03k3r,/m/07rv9rh,/m/0jbk",horse,7
95qXTEP3nQw,14.0,24.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
9BIA1d9MOlA,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/0jbk",horse,7
9mu6h8pTooE,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
ALNk7_3zj68,30.0,40.0,"/m/02cjck,/m/03k3r,/m/04rlf,/m/09x0r,/m/0jbk",horse,7
AMPNzro2QyQ,30.0,40.0,"/m/03k3r,/m/04rlf,/m/0jbk",horse,7
